id,rg,ctr_n,ctr,yr,mn,unit_type,unit_name,unit_n,pty_n,pty,can,pev1,vot1,vv1,ivv1,to1,cv1,cvs1,pv1,pvs1,pev2,vot2,vv2,ivv2,to2,cv2,cvs2,pv2,pvs2
5,Latin America,Uruguay,598,2009,10,Department,Artigas,1,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.419530106,-990,0.419530106,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Artigas,1,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.191567955,-990,0.191567955,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Canelones,2,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.528512688,-990,0.528512688,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Canelones,2,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.290714569,-990,0.290714569,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Canelones,2,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.148136845,-990,0.148136845,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Cerro Largo,3,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.411090622,-990,0.411090622,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Cerro Largo,3,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.436446266,-990,0.436446266,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Cerro Largo,3,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.139768839,-990,0.139768839,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Colonia,4,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.394479141,-990,0.394479141,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Colonia,4,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.364934196,-990,0.364934196,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Colonia,4,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.214376526,-990,0.214376526,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Durazno,5,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.356551971,-990,0.356551971,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Durazno,5,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.427262917,-990,0.427262917,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Durazno,5,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.19227911,-990,0.19227911,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Flores,6,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.316168518,-990,0.316168518,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Flores,6,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.45346981,-990,0.45346981,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Flores,6,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.214105663,-990,0.214105663,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Florida,7,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.393528214,-990,0.393528214,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Florida,7,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.370693588,-990,0.370693588,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Florida,7,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.208400574,-990,0.208400574,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Lavalleja,8,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.316106949,-990,0.316106949,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Lavalleja,8,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.428217316,-990,0.428217316,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Lavalleja,8,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.230055504,-990,0.230055504,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Maldonado,9,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.421827545,-990,0.421827545,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Maldonado,9,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.325586891,-990,0.325586891,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Maldonado,9,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.219817753,-990,0.219817753,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Montevideo,10,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.577451515,-990,0.577451515,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Montevideo,10,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.223602753,-990,0.223602753,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Montevideo,10,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.153691092,-990,0.153691092,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Paysandú,11,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.469503098,-990,0.469503098,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Paysandú,11,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.360476913,-990,0.360476913,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Paysandú,11,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.147948713,-990,0.147948713,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Río Negro,12,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.415693207,-990,0.415693207,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Río Negro,12,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.311608791,-990,0.311608791,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Río Negro,12,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.253685646,-990,0.253685646,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Rivera,13,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.347730446,-990,0.347730446,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Rivera,13,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.361681976,-990,0.361681976,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Rivera,13,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.278501816,-990,0.278501816,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Rocha,14,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.428283806,-990,0.428283806,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Rocha,14,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.34976284,-990,0.34976284,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Rocha,14,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.19949667,-990,0.19949667,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Salto,15,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.474676476,-990,0.474676476,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Salto,15,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.277145901,-990,0.277145901,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Salto,15,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.230855999,-990,0.230855999,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,San José,16,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.441238441,-990,0.441238441,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,San José,16,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.362717705,-990,0.362717705,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,San José,16,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.169999275,-990,0.169999275,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Soriano,17,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.449605713,-990,0.449605713,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Soriano,17,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.311163979,-990,0.311163979,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Soriano,17,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.220444469,-990,0.220444469,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Tacuarembó,18,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.381739502,-990,0.381739502,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Tacuarembó,18,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.431402397,-990,0.431402397,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Tacuarembó,18,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.169680424,-990,0.169680424,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Treinta y Tres,19,FrenteAmplio,13,José Mujica,-990,-990,-990,-990,-990,-990,0.391385155,-990,0.391385155,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Treinta y Tres,19,Nacional,27,Luis Alberto Lacalle,-990,-990,-990,-990,-990,-990,0.444028397,-990,0.444028397,-990,-990,-990,-990,-990,-990,-990,-990,-990
5,Latin America,Uruguay,598,2009,10,Department,Treinta y Tres,19,Colorado,7,Pedro Bordaberry,-990,-990,-990,-990,-990,-990,0.148471737,-990,0.148471737,-990,-990,-990,-990,-990,-990,-990,-990,-990
